judul,harga,lokasi,kamar_tidur,kamar_mandi,luas_tanah,luas_bangunan,jumlah_garasi,daya_watt,jumlah_lantai,sertifikat_Hak_Pakai,sertifikat_Lainnya,sertifikat_PPJB,sertifikat_SHM,kota_Batu,kota_Gresik,kota_Jember,kota_Kediri,kota_Lumajang,kota_Madiun,kota_Malang,kota_Mojokerto,kota_Nganjuk,kota_Pamekasan,kota_Pasuruan,kota_Probolinggo,kota_Sidoarjo,kota_Situbondo,kota_Surabaya,kota_Trenggalek,kota_Tuban,kota_Tulungagung,kota_original,sertifikat_rumah_original
Dijual Rumah 1 Lantai Lokasi Lakarsantri Dekat Wiyung,1050000000,"Wiyung, Surabaya",2,2,55,36,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Dukuh Kupang Barat 1.5 Lantai,1200000000,"Dukuh Kupang, Surabaya",2,1,98,80,1,3500,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,Lainnya
Dijual Murah Villa Lokasi Oro Oro Ombo Batu Malang,1800000000,"Batu, Malang",5,5,100,350,2,1300,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Dijual Rumah 2 Lantai Kondisi Bagus Lokasi Bukit Palma Citraland Surabaya,1700000000,"Citraland, Surabaya",3,2,120,100,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Murah1 lantai Dekat Menganti dan Benowo,500000000,"Menganti, Gresik",2,1,60,36,1,1300,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gresik,SHM
Rumah 2 Lantai Selangkah dari MERR SURABAYA,1700000000,"Rungkut, Surabaya",3,2,87,125,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah 2 lantai Selangkah dari MERR SURABAYA,1990000000,"Rungkut, Surabaya",3,3,101,150,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah 2 Lantai Nol Jalan Raya Propinsi  Wonoayu Arah Krian,620000000,"Krian, Sidoarjo",2,2,97,52,1,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah 2 Lantai Northwest Lake Citraland Surabaya,2700000000,"Citraland, Surabaya",3,3,126,190,2,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Mewah Klasik Di San Antonio Pakuwon City Surabaya Full Furnished,11000000000,"Keputih, Surabaya",6,4,367,550,2,10600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Mewah Margorejo Indah Semi Furnished,9200000000,"Margorejo, Surabaya",5,3,400,500,2,10600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah 2 Lantai Murah Lokasi Menganti Row Jalan 6 Dan 12 Meter,650000000,"Menganti, Surabaya",2,1,60,65,1,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Baru Lokasi Kenjeran Sudah Shm,650000000,"Kenjeran, Surabaya",2,2,47,40,1,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Lokasi Prapen Indah Surabaya,3250000000,"Surabaya Kota, Surabaya",3,3,165,250,2,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Baru Lokasi Dekat Aloha,978000000,"Waru, Sidoarjo",2,2,77,75,1,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah 2 Lantai Baru Siap Huni Lokasi Kenjeran,1150000000,"Kenjeran, Surabaya",3,2,97,90,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Lokasi Tenggilis Dekat Kampus Ubaya,1650000000,"Tenggilis Mejoyo, Surabaya",3,3,72,110,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2.5 Lantai Lokasi Bumi Marina Emas,2000000000,"Surabaya Kota, Surabaya",4,2,96,140,1,3500,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah MURAH 2 Lantai Kondisi  Bagus Lokasi Dian Istana PARK AVenue,6990000000,"Wiyung, Surabaya",4,3,246,300,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Bagus Lokasi Manyar Tirtosari Dekat Kampus Ubayasurabaya,4900000000,"Surabaya Kota, Surabaya",4,3,284,350,2,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Baru Lokasi Grand Sunrise Provest Menganti,925000000,"Menganti, Gresik",2,2,78,78,1,3500,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gresik,SHM
Dijual Rumah Mewah Murah Araya Malang Full Furnished,8500000000,"Malang Kota, Malang",6,6,540,600,1,5500,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malang,SHM
Dijual Rumah 2 Lantai Lengkap Club House Dan Gym Area Lokasi Sidoarjo Kota,888000000,"Sidoarjo, Sidoarjo",2,2,78,120,2,3300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,HGB
Rumah 2 Lantai Darmo Permai Selatan Surabaya,5600000000,"Darmo permai, Surabaya",5,3,210,500,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Baru 2 Lantai Ready Unit Lokasi Kenjeran,490000000,"Kenjeran, Surabaya",2,2,28,56,1,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Baru 2 Lantai Lokasi Dekat Bandara Juanda,1100000000,"Waru, Sidoarjo",2,2,72,65,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah Baru 2 Lantai Lokasi Sidoarjo Kota,1100000000,"Sidoarjo, Sidoarjo",4,2,120,220,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah 2 Lantai Baru Siap Huni Lokasi Tambak Medokan Ayu,887000000,"Medokan Ayu, Surabaya",3,2,84,90,1,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Dekat Bandara Juanda,1200000000,"Sedati, Sidoarjo",3,2,102,85,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah Shm 2 Lantai Lokasi Pantai Mentari Kenjeran,2000000000,"Kenjeran, Surabaya",2,2,102,80,1,3300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Baru 2 Lantai Lokasi Rungkut Asri Tengah,2100000000,"Rungkut, Surabaya",3,3,120,164,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Lengkap Private Poll Lokasi Dekat Bandara Juanda,1400000000,"Sedati, Sidoarjo",3,2,102,85,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Rumah Ready 2 Lantai Lokasi Lakarsantri,1170000000,"Lakarsantri, Surabaya",3,2,78,60,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Baru Nirwana Executive Rungkut Sudah Shm,1650000000,"Rungkut, Surabaya",3,3,87,120,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah 2 Lantai Baru Lokasi Rungkut Asri Dekat Dengan Upn,1310000000,"Rungkut, Surabaya",3,2,70,70,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah 2 Lantai Baru Gress Lokasi Baruk Utara,1750000000,"Rungkut, Surabaya",3,3,75,100,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 1 Lantai Bagus Include Furnished Lokasi Safira Garden,900000000,"Sidoarjo, Surabaya",2,1,90,42,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah 2 Lantai Lokasi Palm Residence Sememi Barat Benowo,1500000000,"Benowo, Surabaya",3,3,105,170,1,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Darmo Selatan Permai 6*,4000000000,"Dukuh Pakis, Surabaya",3,3,210,400,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Dijual Atau Dikontrakkan Lokasi Pantai Mentari Kenjeran Surabaya,2000000000,"Kenjeran, Surabaya",3,2,102,120,2,3300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Klasik Mewah Di San Antonio Pakuwon City*,11000000000,"Pakuwon City, Surabaya",6,4,367,550,2,10600,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Baru Gress 2 Lantai Harga Promo Di Raya Boulevard Northwest Lake Citraland,2550000000,"Citraland, Surabaya",3,3,126,190,2,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual/disewa Rumah Wiguna Tengah**rumah 1 1/2 Lt Nol Jalan Raya*,1100000000,"Rungkut, Surabaya",3,2,120,130,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Dijual Cepat Rumah Minimalis Baru Di Grand Harvest Belvoir, Surabaya – Siap Huni!",2000000000,"Wiyung, Surabaya",3,2,126,115,2,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Baru Gress Nirwana Executive,16500000000,"Rungkut, Surabaya",3,3,87,120,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Siap Huni Purimas Nol Jalan Merr - Lokasi Strategis & Semi Furnished!,1390000000,"Gununganyar, Surabaya",3,2,72,140,1,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Dijual Rugi Townhouse Hook Di Royal Residence – View Danau, Lokasi Premium!",2950000000,"Lakarsantri, Surabaya",4,3,100,125,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Nirwana Kahuripan Cluster Terrace Sidoarjo,900000000,"Sidoarjo, Sidoarjo",2,1,90,90,1,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Cepat Rumah Alana Regency A2 Tambakrejo Waru Sidoarjo,999000000,"Sidoarjo, Sidoarjo",2,1,135,54,2,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah Dukuh Kupang Barat Strategis Dekat Kampus Wijaya Kusuma,1200000000,"Dukuh Kupang, Surabaya",2,1,98,90,1,3500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,Hak Pakai
Dijual Cepat Rumah Strategis Kedurus Surabaya,1000000000,"Karangpilang, Surabaya",3,2,138,138,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Perum Manyar Jaya Strategis Dekat Kampus Untaq Dan Kampus Ubaya,6500000000,"Manyar, Surabaya",4,2,462,312,1,3300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Perum Gunung Anyar Indah (ikip) Viii Blok B61 (samping Aw Purimas,1400000000,"Rungkut, Surabaya",2,1,100,150,1,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Baru 2 Lantai Di Pusat Kota Sidoarjo – Nyaman & Strategis!,1100000000,"Sidoarjo, Sidoarjo",4,2,120,220,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
"Rumah Siap Huni Medokan Asri, 5 Menit Ke Merr – Lokasi Strategis, Harga Nego!",1200000000,"Rungkut, Surabaya",3,2,84,75,1,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Gunung Anyar Surabaya Timur,600000000,"Rungkut, Surabaya",2,2,100,70,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
*disewa/jual Rumah Mewah Ngagel Jaya Baru Renovasi*,4000000000,"Ngagel, Surabaya",6,3,300,300,1,4400,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,Lainnya
Disewakan/dijual! Rumah Mewah Siap Huni Di Dian Istana Park Avenue – Semi Furnished,6990000000,"Wiyung, Surabaya",4,3,246,300,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Mewah Full Furnished Deket Gayungsari Surabaya,9000000000,"Gayungan, Surabaya",5,5,441,810,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Mulyosari Prima,1750000000,"Mulyosari, Surabaya",3,2,135,126,2,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Via Lelang Rumah Minimalis Tamanwisata Regency,550000000,"Gresik, Gresik",2,1,128,128,1,1300,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gresik,SHM
Dijual Rumah Jolotundo Baru Pacar Keling Tambaksari Surabaya,2500000000,"Tambaksari, Surabaya",5,3,185,200,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rugi Rumah 2 Lantai Grand Pakuwon Tandes,1350000000,"Tandes, Surabaya",2,2,72,70,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
*di Jual / Disewakan Rumah 2 Lt Baru Renovasi Jl Dukuh Kupang Timur*,2700000000,"Dukuh Kupang, Surabaya",3,4,180,255,2,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Di Jual Rumah Pondok Nirwana Selangkah Dari Merr,4000000000,"Rungkut, Surabaya",2,2,300,300,1,4400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Cantik Di Perumahan Tengger Manukan Surabaya Barat,975000000,"Manukan, Surabaya",4,3,97,97,2,1300,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Perumahan Citra Harmoni Sidoarjo-ciputra Grub,675000000,"Sidoarjo, Surabaya",3,2,135,90,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Di Grand Harvest Kondisi Baru,2000000000,"Kebraon, Surabaya",2,2,126,115,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Baru Modern Minimalis 2 Lantai Siap Huni,2000000000,"Darmo permai, Surabaya",4,2,96,150,2,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Minimalis Penjaringan Asri Di Surabaya Timur,2850000000,"Rungkut, Surabaya",6,6,180,300,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Baru Nirwana Executive Wonorejo Surabayawonorejo,1600000000,"Wonorejo, Surabaya",3,3,87,120,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Baru Minimalis Di Medokan Ayu Tambak Surabaya Timur,1550000000,"Medokan Ayu, Surabaya",4,3,150,220,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah 2 Lantai Dukuh Pakis Tirtosari Surabaya,2970000000,"Dukuh Pakis, Surabaya",5,4,160,159,1,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Siap Huni Surya Residencelokasi Strategis,485000000,"Sidoarjo, Sidoarjo",2,1,90,54,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Dijual Rumah Pantai Mentari -ocean Park Surabaya Timur,2000000000,"Kenjeran, Surabaya",3,2,153,85,1,2200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
"Di Jual Rumah Baskara Deket Mulyosari,pakuwon Surabaya",1650000000,"Mulyosari, Surabaya",4,2,120,100,1,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Murah Deket Kampus Upn & Rungkut Surabaya,800000000,"Medokan Ayu, Surabaya",3,2,104,94,1,1300,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Di Jual Rumah Baru Siap Huni Deket Gwalk Citraland Surabaya Barat,800000000,"Manukan, Surabaya",2,2,96,60,1,2200,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,Lainnya
Di Jual Cepat Rumah Puri Surya Jaya Sedati Sidoarjo,890000000,"Sidoarjo, Sidoarjo",4,2,135,90,1,1300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,HGB
Rumah Bagus 2 Lantai Di Jual Di Jalan Dr.sukandar Mojokerto,4000000000,"Mojokerto, Mojokerto",4,4,330,600,1,4400,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Mojokerto,SHM
Manyar Tirtoyoso 1 Lt Semi Furnished,3100000000,"Manyar, Surabaya",4,2,200,200,1,3500,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Galaxy Bumi Permai New Gres 2 Lt Pake Solarhart Pemanas,3700000000,"Semolowaru, Surabaya",4,3,135,190,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Dijual Pondok Tjandra Siap Huni Terawat,1250000000,"Pondok Tjandra, Sidoarjo",2,1,140,120,1,2200,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
"Rumah Pakuwon City, Cluster Sorento. Dekat Pakuwon City Mall.",1900000000,"Mulyorejo, Surabaya",2,2,133,224,1,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Baru Minimalis Surabaya Timur siap huni,1300000000,"Kenjeran, Surabaya",3,2,64,70,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Dijual Pantai Mentari Surabaya Timur 2lantai,1100000000,"Kenjeran, Surabaya",2,1,50,50,1,1300,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Dijual Rumah 2 Lantai Siap Huni di Manyar Kertoadi,3500000000,"Manyar, Surabaya",3,2,240,150,1,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Siap Huni 2 Lantai di Manyar Tirtoyoso Utara,3750000000,"Manyar, Surabaya",5,4,150,300,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Rumah Baru Gres Sutorejo,1850000000,"Sutorejo, Surabaya",3,2,120,100,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Dijual Rumah Lokasi Elit One Gate di Dharmahusada Permai 2 Lantai,8500000000,"Dharma Husada, Surabaya",5,5,450,750,2,10600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
"Rumah bagus siap huni di Laguna Regency, Pakuwon City",7650000000,"Pakuwon City, Surabaya",4,4,480,375,2,6600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Dijual rumah new gress bangunan sendiri siap huni di pakuwon city,4500000000,"Pakuwon City, Surabaya",3,2,200,400,1,4400,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,Lainnya
Babatan Mukti Baru Gress 2lt,3150000000,"Wiyung, Surabaya",4,3,175,235,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Bumi Marina Mas Timur Siap Pakai 2lt,3980000000,"Sukolilo, Surabaya",4,3,240,400,2,4400,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Prapen Indah Hanya 50m Dr Raya Prapen Blk Exelso,22000000000,"Jemursari, Surabaya",5,5,900,900,2,17600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Kertajaya indah rumah lama 2lt hit tanah,5500000000,"kertajaya, Surabaya",7,6,360,400,1,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Royal Residence  Cluster Buckingham,3300000000,"Wiyung, Surabaya",4,2,174,300,2,3500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Darmo Harapan Indah Baru Gress 2lt,1750000000,"Tandes, Surabaya",3,3,102,150,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Jemur Andayani Baru Gress 2lt,7000000000,"Jemursari, Surabaya",5,5,300,450,2,5500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Kutisari indah 2lt,1650000000,"Kutisari, Surabaya",3,3,75,115,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Margorejo Indah 2lt Siap Huni,7980000000,"Margorejo, Surabaya",5,3,400,500,2,23000,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Permata Megah Asri 2lt Baru Buduran Sda,1100000000,"Buduran, Sidoarjo",4,2,120,220,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Pondok Tjandra 2lt Baru Minimalis,1350000000,"Pondok Tjandra, Sidoarjo",3,2,75,130,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Klampis Semolo Timur Baru Gress 2lt,1950000000,"Semolowaru, Surabaya",3,3,82,120,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Kombes pol duryat sidoarjo siap huni 1lt,8000000000,"Sidoarjo, Sidoarjo",3,3,618,450,2,4400,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Sidoarjo,SHM
Pakal Madya Asri Baru 2lt,1600000000,"Pakal, Surabaya",3,3,94,150,1,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Graha natura siap huni 2lt,7500000000,"Sambikerep, Surabaya",4,4,375,400,2,6600,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Lompo batang petemon rumah hit tanah,10000000000,"Petemon, Surabaya",4,3,795,590,2,6600,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Mojoklanggru Kidul Besar 2lt Area Dharmahusada,11000000000,"Gubeng, Surabaya",6,7,1000,1000,4,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Kemlaten Rumah Siap Huni Daerah Kebraon,1300000000,"Kebraon, Surabaya",4,2,160,220,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Woodland Citraland Surabaya Baru Gress 2lt,3950000000,"Citraland, Surabaya",4,5,135,210,2,3500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,HGB
Dharmahusada Indah 2lt Siap Huni,10000000000,"Dharma Husada, Surabaya",5,4,500,600,2,16500,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
Darmo harapan indah baru gress 2lt,1750000000,"Tandes, Surabaya",3,3,87,100,2,2200,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Surabaya,SHM
